16.92689287,0.000849397
21.54418545,0.00139239
26.16147804,0.001175193
30.77877063,0.001718186
35.39606322,0.001881084
40.01335581,0.001066594
44.63064839,0.000740798
49.24794098,0.00144669
53.86523357,0.001555288
58.48252616,0.001066594
63.09981874,0.001175193
67.71711133,0.00310282
72.33440392,0.005253074
76.95169651,0.011437769
81.56898909,0.019202575
85.34677394,0.029659078
87.86529717,0.042714192
90.0340255,0.057546962
91.43320508,0.074072063
92.48258975,0.084524687
94.28153492,0.11703448
95.21098992,0.140371563
96.05049766,0.162670493
97.18574109,0.191304348
98.52704551,0.222977155
98.77889783,0.239920361
99.1986517,0.251766668
99.49847589,0.263200559
99.82828251,0.284468448
100.3179954,0.301541067
100.4579133,0.319061656
100.8776672,0.330848233
100.9826057,0.342853818
101.4653226,0.355456696
101.5492734,0.369433348
101.8850765,0.383887833
102.2514071,0.397940503
103.3771107,0.417162471
103.9399625,0.439588101
104.865329,0.478240184
106.5023691,0.519831672
107.5937291,0.537471719
108.6431138,0.552204941
110.3221293,0.565494706
112.2949725,0.579560951
114.2258403,0.590670597
114.6341463,0.609382151
116.8855535,0.644622426
119.6998124,0.665446224
122.4949916,0.682315221
127.2621963,0.704827064
130.5227844,0.70502159
134.8777308,0.677516969
138.2357618,0.663192801
142.8530543,0.672477989
147.4703469,0.665310476
150.5765256,0.669632704
151.2481318,0.681419281
152.3452158,0.70389016
154.0337711,0.721510297
155.1594747,0.729519451
156.7049321,0.726397238
159.0994371,0.723112128
161.3222247,0.716677656
165.9395173,0.708728232
170.5568099,0.699225846
173.7335835,0.689473684
176.2234871,0.673306054
177.6226667,0.658821704
179.5815181,0.643441415
181.6802875,0.629056614
185.2481954,0.623174185
188.354374,0.616832021
189.2358572,0.602153551
189.6136356,0.587325757
190.2852418,0.566340871
190.8449137,0.544340586
190.9148726,0.518159252
191.1247496,0.528512327
191.7543804,0.478737928
192.1441518,0.399411757
192.2161096,0.457952139
192.2790727,0.426773455
192.3840112,0.44130758
192.8037651,0.417216771
193.1185805,0.366446884
193.2235189,0.381578301
193.5383343,0.331953225
193.7272236,0.349483768
194.1469775,0.314124035
194.3428626,0.298554603
194.3778421,0.270581391
194.4827806,0.285613259
194.9025344,0.257341401
195.1124114,0.242657953
195.3222883,0.225784432
195.6021242,0.211947149
196.8613858,0.167349287
197.1062422,0.182779351
197.1692053,0.152616065
197.8408115,0.136403832
197.8408115,0.118072632
199.160038,0.080855603
199.6037778,0.062066478
200.6111871,0.045939573
201.6885553,0.034152995
202.2062518,0.021450568
205.557825,0.003825836
206.16593,0.013486664
210.8531815,0.004351705
215.4704741,0.00226118
220.0877667,0.001500989
224.7050593,0.000903696
229.3223519,0.001012295
233.9396445,0.001500989
238.5569371,0.001500989
243.1742297,0.001175193
246.9520145,0.001330334
