4.994256605,0.778637593
5.011149808,0.782855054
5.028157683,0.786788012
5.045281401,0.791495857
5.062522149,0.796031671
5.079881131,0.800428991
5.097385551,0.804814922
5.11498486,0.809022812
5.132706117,0.812991758
5.150550594,0.81711739
5.168519581,0.820539558
5.186614386,0.823294409
5.204836334,0.826675844
5.223214053,0.829181548
5.241694535,0.831234438
5.260306255,0.833680979
5.279050616,0.835436632
5.29792904,0.837165553
5.31694297,0.838225968
5.336093873,0.83839349
5.355411912,0.838584976
5.374841442,0.839405421
5.394412468,0.838763334
5.414126539,0.838304509
5.43398523,0.838264725
5.453990139,0.836494122
5.474172852,0.834892623
5.494475305,0.83233883
5.514928913,0.830182089
5.535535369,0.826751458
5.556296395,0.822187407
5.577213736,0.817769443
5.598289163,0.813153901
5.619556055,0.808832828
5.640953321,0.804204236
5.662514156,0.797231767
5.684240443,0.788087846
5.706134094,0.77787117
5.72819705,0.765948987
5.750431282,0.751870697
5.772872119,0.735826757
5.795455204,0.717836151
5.81821567,0.696454856
5.841155614,0.672210115
5.864277169,0.645569967
5.8875825,0.617307675
5.911108747,0.587730878
5.934788543,0.559118674
5.958658825,0.531198703
5.982721899,0.506269045
6.006980111,0.48390718
6.031435844,0.465732206
6.05609152,0.452088657
6.080986579,0.444633119
6.106049874,0.442497655
6.131320625,0.447575344
6.156801419,0.460311762
6.182494884,0.480921177
6.208403695,0.506703826
6.234569441,0.535095396
6.260917475,0.561921456
6.287489154,0.586260794
6.314287338,0.607540848
6.341314935,0.624662723
6.368574904,0.638536714
6.396070254,0.649590878
6.423845314,0.658752081
6.451821026,0.664580927
6.480041472,0.669530245
6.508509877,0.674058942
6.537229522,0.676847961
6.566203749,0.679434025
6.595435958,0.681402521
6.6249735,0.682588775
6.654732513,0.683417762
6.684760084,0.683294375
6.715059865,0.683897705
6.745635574,0.68421946
6.776490997,0.684885828
6.807676336,0.685199912
6.839103257,0.685672341
6.870821682,0.686864924
6.902835685,0.68670365
6.935149418,0.686898696
6.967767109,0.68824567
7.000693069,0.688909429
7.033981163,0.689280934
7.067537387,0.690793848
7.101415312,0.692260096
7.135619586,0.693512552
7.170154947,0.694200197
7.205026226,0.695133509
7.240238349,0.695911954
7.275849274,0.696734534
7.31175877,0.698129755
7.348024484,0.699880505
7.38465174,0.701311872
7.421645973,0.701425135
7.459012725,0.701917418
7.496813854,0.701681401
7.5349433,0.702195117
7.573462587,0.701812143
7.612377726,0.701334809
7.65169485,0.700620035
7.691420221,0.700397543
7.731560229,0.700767467
7.772181807,0.700861036
7.813171444,0.700130917
7.854595724,0.699924086
7.896461596,0.699592918
7.938776158,0.699186454
7.981546664,0.69893177
8.024780522,0.69844708
8.068550404,0.698274023
8.112734559,0.697616117
8.157405293,0.69634887
8.202570686,0.694273359
8.248239001,0.692776423
8.294418686,0.691354072
8.341187952,0.68796283
8.388417273,0.682880474
8.436184482,0.674088443
8.484498821,0.662715016
8.533369742,0.653417454
8.582806921,0.647751344
8.632820256,0.642922288
8.683495281,0.638279974
8.734692451,0.630908554
8.786496912,0.623908441
8.83891953,0.620929121
8.891971439,0.619097497
8.945664037,0.618168299
9.000090001,0.626092192
9.055100285,0.632727602
9.110787172,0.64163511
9.167163221,0.651445083
9.224241306,0.657796227
9.282034622,0.665352253
9.340556697,0.671982244
9.399909761,0.678870162
9.459932456,0.682829617
9.520726622,0.685215335
9.582307228,0.6862453
9.644689634,0.687761931
9.707889602,0.687823623
9.77192331,0.687695017
9.83690413,0.686517858
9.902656883,0.686298371
9.969294573,0.685308666
10.03683519,0.684017453
10.1052972,0.682505094
10.17469959,0.681012744
10.24516684,0.679155613
10.31651054,0.67768106
10.38885484,0.675650633
10.46222092,0.672592535
10.5366306,0.668649295
10.61210629,0.665663726
10.68867108,0.661810732
10.76646462,0.655883018
10.84528122,0.651016589
10.92526029,0.64453755
11.00642775,0.639367756
11.08881028,0.631968732
11.17243537,0.624166486
11.25733134,0.615972447
11.34365606,0.607004154
11.43118427,0.5963281
11.52007373,0.588938528
11.61035644,0.580054313
11.70206541,0.571163019
11.79523473,0.563811095
11.8900409,0.556744424
11.9862398,0.547655672
12.08400802,0.538669584
12.1833843,0.532702086
12.28440863,0.522664914
12.38712235,0.515672197
12.49156819,0.507322026
12.59794905,0.499478888
12.70599596,0.492786768
12.81591224,0.485816672
12.92774682,0.480751836
13.04155038,0.473055141
13.15737537,0.46750882
13.27527613,0.461492006
13.3954884,0.456151685
13.51771497,0.451788335
13.64219257,0.446177196
13.76898399,0.441844693
13.89815433,0.435909584
14.02977117,0.43018882
14.16410532,0.426712789
14.30083231,0.42251178
14.44022469,0.419045438
14.58236118,0.414067922
14.7273236,0.408977103
14.8751971,0.403840371
15.02607023,0.399669655
15.18026565,0.395042883
15.33742331,0.389306458
15.49786904,0.382572181
15.66170713,0.378183284
15.8290463,0.373311794
16,0.364779944
16.17468662,0.357590756
16.3534972,0.356200478
16.53603201,0.353830896
